Query size: 111350408
z	#strch	#TP	#FP	#FN	#TN	FPR%	FNR%	
0	NA	4341814	2138024	0	104870570	1.99799	0.0
1	2056223	6376499	92570	10769	104870570	0.08819	0.1686
2	53840	6432991	10484	36363	104870570	0.01	0.56208
3	9287	6411322	7388	61128	104870570	0.00704	0.94443
4	7959	6380452	6905	92481	104870570	0.00658	1.42873
5	9453	6333765	6616	139457	104870570	0.00631	2.15437
6	6837	6293607	6184	180047	104870570	0.0059	2.78123
7	6426	6249151	5921	224766	104870570	0.00565	3.47187
8	7855	6186839	5657	287342	104870570	0.00539	4.43828
9	6036	6133129	5350	341359	104870570	0.0051	5.27237
10	5797	6075613	5123	399102	104870570	0.00488	6.16401
11	6842	6000805	4896	474137	104870570	0.00467	7.32264
12	4807	5943731	4591	531516	104870570	0.00438	8.20843
13	4363	5887406	4394	588038	104870570	0.00419	9.08105
14	5094	5816432	4223	659183	104870570	0.00403	10.17947
15	3822	5759480	4034	716324	104870570	0.00385	11.06155
16	3560	5702802	3893	773143	104870570	0.00371	11.93869
17	3804	5638400	3760	837678	104870570	0.00359	12.93496
18	2943	5585828	3559	890451	104870570	0.00339	13.74942
19	2911	5530789	3424	945625	104870570	0.00326	14.60106
20	3454	5461977	3290	1014571	104870570	0.00314	15.66531
21	2586	5407975	3138	1068725	104870570	0.00299	16.50107
22	2405	5355305	3018	1121515	104870570	0.00288	17.31583
23	2963	5287360	2916	1189562	104870570	0.00278	18.36616
24	2218	5234330	2815	1242693	104870570	0.00268	19.18618
25	2229	5178741	2747	1298350	104870570	0.00262	20.04526
26	2499	5113969	2646	1363223	104870570	0.00252	21.04651
27	2013	5059788	2561	1417489	104870570	0.00244	21.88403
28	2014	5003560	2479	1473799	104870570	0.00236	22.75309
29	2066	4943788	2408	1533642	104870570	0.0023	23.67671
30	1864	4888040	2322	1589476	104870570	0.00221	24.53836
31	1849	4830885	2240	1646713	104870570	0.00214	25.42166
32	2069	4764821	2168	1712849	104870570	0.00207	26.44236
33	1749	4707262	2089	1770487	104870570	0.00199	27.33182
34	1787	4646660	2011	1831167	104870570	0.00192	28.26823
35	1923	4579493	1942	1898403	104870570	0.00185	29.30586
36	1773	4515819	1865	1962154	104870570	0.00178	30.28963
37	1653	4454784	1802	2023252	104870570	0.00172	31.23249
38	1780	4387266	1741	2090831	104870570	0.00166	32.27539
39	1731	4319885	1677	2158276	104870570	0.0016	33.31618
40	1685	4252631	1604	2225603	104870570	0.00153	34.35509
41	1967	4172126	1533	2306179	104870570	0.00146	35.59849
42	1733	4099506	1450	2378882	104870570	0.00138	36.72028
43	1604	4030678	1378	2447782	104870570	0.00131	37.78339
44	1434	3967700	1319	2510819	104870570	0.00126	38.75606
45	1537	3898681	1246	2579911	104870570	0.00119	39.82209
46	1532	3828331	1185	2650322	104870570	0.00113	40.90853
47	1460	3759847	1117	2718874	104870570	0.00107	41.96622
48	1383	3693549	1074	2785215	104870570	0.00102	42.98991
49	1192	3635259	1015	2843564	104870570	0.00097	43.89013
50	1147	3578003	968	2900867	104870570	0.00092	44.77427
51	1221	3515834	917	2963087	104870570	0.00087	45.73427
52	1082	3459672	866	3019300	104870570	0.00083	46.60153
53	1061	3403503	834	3075501	104870570	0.0008	47.46873
54	1026	3348157	805	3130876	104870570	0.00077	48.3232
55	1027	3291762	760	3187316	104870570	0.00072	49.19397
56	995	3236136	713	3242989	104870570	0.00068	50.05289
57	881	3185983	681	3293174	104870570	0.00065	50.8272
58	824	3138257	648	3340933	104870570	0.00062	51.56405
59	775	3092594	617	3386627	104870570	0.00059	52.26905
60	845	3041956	586	3437296	104870570	0.00056	53.05082
61	798	2993360	545	3485933	104870570	0.00052	53.80113
62	661	2952432	518	3526888	104870570	0.00049	54.433
63	685	2909333	490	3570015	104870570	0.00047	55.09837
64	670	2866519	457	3612862	104870570	0.00044	55.75937
65	617	2826480	424	3652934	104870570	0.0004	56.37754
66	685	2781340	389	3698109	104870570	0.00037	57.07444
67	592	2741718	368	3737752	104870570	0.00035	57.68608
68	576	2702596	345	3776897	104870570	0.00033	58.29001
69	519	2666825	325	3812688	104870570	0.00031	58.8422
70	632	2622647	294	3856897	104870570	0.00028	59.5242
71	3473	2376110	271	4103457	104870570	0.00026	63.32919
72	2018	2231072	142	4248624	104870570	0.00014	65.56826
73	821	2171305	59	4308474	104870570	6e-05	66.49106
74	289	2149987	25	4329826	104870570	2e-05	66.82023
75	103	2142294	9	4337535	104870570	1e-05	66.93903
76	30	2140024	4	4339810	104870570	0.0	66.97409
77	21	2138415	0	4341423	104870570	0.0	66.99894
78	4	2138103	0	4341735	104870570	0.0	67.00376
79	1	2138024	0	4341814	104870570	0.0	67.00498
